"ProductCode","ProductName","ProductVersion","OpSystemCode","MfgCode","Language","ApplicationType"
7715,"DeductionPro","2005-2006","WINXP","HRBlock","English","Financial"
7716,"acdsee 8 Photo Manager","8","UNK","ACD","English","Photo"
7717,"EndNote","9.0","WIN","Thomson","English","Library"
7718,"Free 30-Day Trial Onefolio, RefViz and sciPROOF","2005","Mac_OS_X","Thomson","English","Reference Manual"
7718,"Free 30-Day Trial Onefolio, RefViz and sciPROOF","2005","WIN","Thomson","English","Reference Manual"
7719,"Zone Alarm Internet Security Suite","2006","WIN2000","Zone","English","Security"
7719,"Zone Alarm Internet Security Suite","2006","WINXP","Zone","English","Security"
7720,"Digital File Shredder Pro","2005","UNK","StompSoft","English","Security"
7721,"SmartDraw Suite Edition","7","WIN","SmartDraw","English","Visual Development"
7722,"Adobe Acrobat 5.0","5.0","WIN2000","Adobe","English","Documentation"
7722,"Adobe Acrobat 5.0","5.0","WIN95osr2","Adobe","English","Documentation"
7722,"Adobe Acrobat 5.0","5.0","WIN98","Adobe","English","Documentation"
7722,"Adobe Acrobat 5.0","5.0","WINNT4.0","Adobe","English","Documentation"
7722,"Adobe Acrobat 5.0","5.0","WINXP","Adobe","English","Documentation"
7722,"Adobe Acrobat 5.0","5.0","WinMill","Adobe","English","Documentation"
7723,"Microsoft Internet Explorer","4.01","WIN95","Microsoft","English","Internet"
7723,"Microsoft Internet Explorer","4.01","WinNT4.0Work","Microsoft","English","Internet"
7724,"Digital PC 5100","1.6-January1998","Novel7.0","DigiEquip","English","System Software"
7724,"Digital PC 5100","1.6-January1998","UNK","DigiEquip","English","System Software"
7724,"Digital PC 5100","1.6-January1998","WIN311","DigiEquip","English","System Software"
7724,"Digital PC 5100","1.6-January1998","WIN95","DigiEquip","English","System Software"
7724,"Digital PC 5100","1.6-January1998","WIN95osr2","DigiEquip","English","System Software"
7724,"Digital PC 5100","1.6-January1998","WINNT","DigiEquip","English","System Software"
7724,"Digital PC 5100","1.6-January1998","WINNT351","DigiEquip","English","System Software"
7724,"Digital PC 5100","1.6-January1998","WINNT4.0","DigiEquip","English","System Software"
7725,"MSDN Disc 2434.13","February 2006","UNK","Microsoft","English","MSDN Library"
7725,"MSDN Disc 2434.13","February 2006","WIN","Microsoft","English","MSDN Library"
7726,"MSDN Disc 2426.21","February 2006","WIN","Microsoft","English","MSDN Library"
7727,"iLife 05","5.0","MacOSX10.3.4+","Apple","English","Photo"
7728,"StegoArchive CD","2005","UNK","Unknown","English","Sampler"
7729,"PremiumSoft Navicat","2006","WIN","PremiumSoft","English","Programming Language"
7730,"Free SQL Server Toolkit for DBAs and Developers","080304","UNK","QuestSoftware","English","Programming Language"
7730,"Free SQL Server Toolkit for DBAs and Developers","080304","WIN","QuestSoftware","English","Programming Language"
7731,"Linux Software Evaluation Kit","3Q 2002","Linux","IBM","English","Operating System Upgrade"
7732,"Sun Solutions CD","1 2002","Sol26","Sun Microsystem","English","Sampler"
7732,"Sun Solutions CD","1 2002","Solaris_8","Sun Microsystem","English","Sampler"
7732,"Sun Solutions CD","1 2002","WIN2000","Sun Microsystem","English","Sampler"
7732,"Sun Solutions CD","1 2002","WIN98","Sun Microsystem","English","Sampler"
7732,"Sun Solutions CD","1 2002","WINNT","Sun Microsystem","English","Sampler"
7733,"www.xmlspy.com Definitely Stirred!","3.0","UNK","XML","English","Spyware"
7734,"TaxCut 2005 Filing Edition","2005","WIN2000","HRBlock","English","Tax"
7734,"TaxCut 2005 Filing Edition","2005","WIN98","HRBlock","English","Tax"
7734,"TaxCut 2005 Filing Edition","2005","WINME","HRBlock","English","Tax"
7734,"TaxCut 2005 Filing Edition","2005","WINXP","HRBlock","English","Tax"
7735,"SoundBlaster AWE64 Value Software","AWE64","DOS","Creative","English","Accessories"
7735,"SoundBlaster AWE64 Value Software","AWE64","WIN31","Creative","English","Accessories"
7735,"SoundBlaster AWE64 Value Software","AWE64","WIN95","Creative","English","Accessories"
7736,"The Ounce Labs Library CD","18369 13","UNK","Ounce","English","Library"
7737,"Shavlik NetChk Protect and Shavlik NetChk Compliance","651.426.6624","UNK","Shavlik","English","Security"
7737,"Shavlik NetChk Protect and Shavlik NetChk Compliance","651.426.6624","WIN","Shavlik","English","Security"
7738,"Quest Solutions for Infrastructure Management","10.25.2005","UNK","QuestSoftware","English","Management"
7739,"Sun BluePrints Program","WE268-11","Gen","Sun Microsystem","English","Operating environment"
7739,"Sun BluePrints Program","WE268-11","Solaris","Sun Microsystem","English","Operating environment"
7740,"Burton Group Complimentary Content","2005","UNK","Burton","English","Security"
7741,"McAfee Collateral CD RSA Conference 2006","2006.1","UNK","MCAFI","English","Security"
7741,"McAfee Collateral CD RSA Conference 2006","2006.1","WIN","MCAFI","English","Security"
7742,"AirDefense","N/A","UNK","AirDefense","English","Internet Security"
7742,"AirDefense","N/A","WIN","AirDefense","English","Internet Security"
7743,"MailGate Appliance 3.0 Tumbleweed","3.0","UNK","TMWD","English","Unknown"
7743,"MailGate Appliance 3.0 Tumbleweed","3.0","WIN","TMWD","English","Unknown"
7744,"RSA Security Collateral","February 2006","UNK","RSA","English","Security"
7744,"RSA Security Collateral","February 2006","WIN","RSA","English","Security"
7745,"NS Series","2004","UNK","NetworkEngines","English","Security"
7746,"VeriSign Security Services","Winter 2006","UNK","Verisign","English","Security"
7746,"VeriSign Security Services","Winter 2006","WIN","Verisign","English","Security"
7747,"State of Spyware 2005 The Year in Review","2005","Mac","WebRoot","English","Security"
7747,"State of Spyware 2005 The Year in Review","2005","WIN","WebRoot","English","Security"
7748,"NOD 32 Antivirus System","2.5","WIN2000","ESET","English","Antivirus"
7748,"NOD 32 Antivirus System","2.5","WIN98","ESET","English","Antivirus"
7748,"NOD 32 Antivirus System","2.5","WINME","ESET","English","Antivirus"
7748,"NOD 32 Antivirus System","2.5","WINNT4.0","ESET","English","Antivirus"
7748,"NOD 32 Antivirus System","2.5","WINX64","ESET","English","Antivirus"
7748,"NOD 32 Antivirus System","2.5","WINXP","ESET","English","Antivirus"
7748,"NOD 32 Antivirus System","2.5","Win2k3","ESET","English","Antivirus"
7749,"SSH Tectia","2005","UNK","SSHTectia","English","Accessories"
7749,"SSH Tectia","2005","WIN","SSHTectia","English","Accessories"
7750,"Online Virus Scanner","Kaspersky Lab","UNK","Kaspersky","English","Antivirus"
7751,"Sun Microsystems Featured RSA Conference","February 2006","UNK","Sun Microsystem","English","Unknown"
7752,"Windows Server System","2006","WIN","Microsoft","English","Security"
7753,"RSA Conference 2006 MaXware Information CD","2006","UNK","Maxware","English","Unknown"
7754,"Anti-Spam, Security and Network Software!","5-Aug-05","UNK","GFi","English","Security"
7755,"Safend Auditor 2.0","2.0","UNK","Safend","English","Unknown"
7756,"Astaro Security Gateway V6","6","Linux","AstaroAG","English","Security"
7756,"Astaro Security Gateway V6","6","UNK","AstaroAG","English","Security"
7757,"A Smart Card Alliance Report","October 2004","UNK","SmartCardAlly","English","Security"
7758,"FaceTime X-Cleaner Micro Edition","March 2006","UNK","FaceTime","English","Spyware"
7758,"FaceTime X-Cleaner Micro Edition","March 2006","WIN","FaceTime","English","Spyware"
7759,"nFX Open Security Platform Interactive Resources Center","2005","UNK","netForensics","English","Resource"
7759,"nFX Open Security Platform Interactive Resources Center","2005","WIN","netForensics","English","Resource"
7760,"AirTight Networks","N/A","UNK","Tolly","English","Security"
7761,"LURHQ Security Services","2IU323031208","UNK","LURHQ","English","Security"
7762,"passlogix","CDB0749","Mac","passlogix","English","Unknown"
7762,"passlogix","CDB0749","Mac_OS_X","passlogix","English","Unknown"
7762,"passlogix","CDB0749","UNK","passlogix","English","Unknown"
7762,"passlogix","CDB0749","WIN","passlogix","English","Unknown"
7763,"Change Auditing Solutions Software Demonstrations and Collateral","CDBCU3","UNK","Tripwire","English","Demonstration"
7764,"FITZCO","0502a","UNK","Fitzco","English","Catalog"
7765,"IBM Tivoli Unified Process Making ITIL Actionable","1.3","UNK","IBM","English","Upgrade"
7766,"eToken Your Key to eSecurity","82005","UNK","Aladdin","English","Security"
7767,"HP ProtectTools Secure Solutions General Information","2006","UNK","HPInvent","English","Security"
7768,"TurboTax Premier Plus State","05.00a","Mac_OS_X_10.2.8","Intuit","English","Tax"
7768,"TurboTax Premier Plus State","05.00a","WIN2000","Intuit","English","Tax"
7768,"TurboTax Premier Plus State","05.00a","WIN98","Intuit","English","Tax"
7768,"TurboTax Premier Plus State","05.00a","WINME","Intuit","English","Tax"
7768,"TurboTax Premier Plus State","05.00a","WINXP","Intuit","English","Tax"
7769,"Microsoft Booth and Partner Pavilion Guide RSA Conference 2006","2006","WIN","Microsoft","English","Security"
7770,"Dell Precision Workstation ResourceCD Backup Information","6180U","UNK","Dell","English","Drivers and Utilities"
7770,"Dell Precision Workstation ResourceCD Backup Information","6180U","WIN","Dell","English","Drivers and Utilities"
7771,"Dell OptiPlex ResoureceCD Reinstalling Device Drivers and Using Diagnostics, Utilities and System Requirements","June 2001","WIN","Dell","English","Drivers and Utilities"
7772,"Adaptec Easy CD Creator 4.02d_d5 Adaptec DirectCD 3.01d_d5 Dell Version 6.0","6.0","WIN2000","Dell","English","Applications"
7772,"Adaptec Easy CD Creator 4.02d_d5 Adaptec DirectCD 3.01d_d5 Dell Version 6.0","6.0","WIN95","Dell","English","Applications"
7772,"Adaptec Easy CD Creator 4.02d_d5 Adaptec DirectCD 3.01d_d5 Dell Version 6.0","6.0","WIN98","Dell","English","Applications"
7772,"Adaptec Easy CD Creator 4.02d_d5 Adaptec DirectCD 3.01d_d5 Dell Version 6.0","6.0","WINME","Dell","English","Applications"
7772,"Adaptec Easy CD Creator 4.02d_d5 Adaptec DirectCD 3.01d_d5 Dell Version 6.0","6.0","WINNT","Dell","English","Applications"
7773,"CyberLink PowerDVD","2003","UNK","Dell","English","Applications"
7773,"CyberLink PowerDVD","2003","WIN","Dell","English","Applications"
7774,"For Reinstalling Roxio Easy CD Creator 5.3.4. SP8 Basic System Software","2003","WIN","Dell","English","Applications"
7775,"Crystal Reports XI","11","WIN","BusinessObjects","English","Business Planner"
7776,"iWork 05","05","OSX10.3.6+","Apple","English","Word Processor"
7777,"Microsoft Developer Network Platform-U.S.","April 1997","WIN","Microsoft","English","Operating System"
7778,"Dell 2001FP Color Monitor User Documentation","2003","UNK","Dell","English","Documentation"
7779,"Windows NT Workstation 4.0","4.0","WINNT4.0","Microsoft","English","Operating System"
7780,"The Sims 2","2005","MacOSX10.3.8+","ASPYR","English","Game,Videogame"
7781,"Apple Remote Desktop 2","2.2","Mac_OS_X","Apple","English","Desktop"
7782,"Money97","97","WIN","Microsoft","English","Financial"
7783,"Microsoft Windows 95 With USB Support","95","WIN95","Microsoft","English","Operating System"
7784,"MSDN Disk 2436.22","February 2006","WIN","Microsoft","English","MSDN Library"
7785,"Virtual PC for Mac Windows 2000 Professional","7","Mac_OS_X_10.2.8","Microsoft","English","Operating environment"
7785,"Virtual PC for Mac Windows 2000 Professional","7","Mac_OS_X_10.3","Microsoft","English","Operating environment"
7786,"Sun Ultra 1 Creator Series Hardware AnswerBook","804-5122-12","Solaris2+","Sun Microsystem","English","Documentation"
7787,"MSDN Subscriptions Index and Webcasts","February 2006","WIN","Microsoft","English","MSDN Library"
7788,"Windows 98Plus","98Plus","WIN","Microsoft","English","Operating System Upgrade"
7789,"MSDN Disk 2436.14","April 2005","WIN","Microsoft","English","MSDN Library"
7790,"Now Up-to-Date and Contact","2004","Mac9.2.1","PowerOn","English","Scheduling"
7790,"Now Up-to-Date and Contact","2004","Mac_OS_X_10.1","PowerOn","English","Scheduling"
7790,"Now Up-to-Date and Contact","2004","mac86","PowerOn","English","Scheduling"
7791,"Virtual PC for Mac Windows XP Home Edition","7","Mac_OS_X_10.2.8","Microsoft","English","Operating System Companion"
7791,"Virtual PC for Mac Windows XP Home Edition","7","Mac_OS_X_10.3","Microsoft","English","Operating System Companion"
7792,"Quicken Personal Finance Software for Mac 2005","2005","Mac10.3.4","Intuit","English","Financial"
7792,"Quicken Personal Finance Software for Mac 2005","2005","Mac_OS_X_10.2.8","Intuit","English","Financial"
7793,"Sun Solutions CD","APR 97-SEP 97","Solaris","Sun Microsystem","English","Operating environment"
7794,"Audio Works Pro Studio 4.0","4.0","UNK","Midisoft","English","Audio Editing"
7795,"Viper V330 Installation CD ROM","1.02","UNK","Stealth3D","English","Unknown"
7795,"Viper V330 Installation CD ROM","1.02","WIN95","Stealth3D","English","Unknown"
7795,"Viper V330 Installation CD ROM","1.02","WINNT4.0","Stealth3D","English","Unknown"
7796,"Retrospect BACKUP","6.0","MacOS9","Dantz","English","Disaster Recovery Software"
7796,"Retrospect BACKUP","6.0","Mac_OS_X","Dantz","English","Disaster Recovery Software"
7797,"Virtual PC for Mac Windows XP Professional Edition","7","Mac_OS_X_10.2.8","Microsoft","English","Operating System"
7797,"Virtual PC for Mac Windows XP Professional Edition","7","Mac_OS_X_10.3","Microsoft","English","Operating System"
7798,"PrintMaster v.11","11","WIN2000","Broderbund","English","Printing Software"
7798,"PrintMaster v.11","11","WIN95","Broderbund","English","Printing Software"
7798,"PrintMaster v.11","11","WIN98","Broderbund","English","Printing Software"
7798,"PrintMaster v.11","11","WINME","Broderbund","English","Printing Software"
7798,"PrintMaster v.11","11","WINNT4.0","Broderbund","English","Printing Software"
7799,"DiskStudio","1.0.1","MacOS10.3+","Micromat","English","Disk Manager"
7799,"DiskStudio","1.0.1","PowerPC","Micromat","English","Disk Manager"
7800,"MacFonts2","2","MacOSX10.2.6+","MacXWare","English","Font Utility"
7801,"EZ-SCSI Deluxe Edition","1998","WIN","Adaptec","English","Operating System Companion"
7802,"More MacFonts","2005","MacOSX10.2.6+","MacXWare","English","Font Utility"
7803,"ShopNCook","3.1","Mac_OS_X","Rufenacht","English","Unknown"
7803,"ShopNCook","3.1","WIN","Rufenacht","English","Unknown"
7804,"3-D Ultra Pinball Thrillride","2000","Mac","Sierra","English","Game"
7804,"3-D Ultra Pinball Thrillride","2000","WIN","Sierra","English","Game"
7805,"Techtool Pro 4","4","MacOSX10.2","Micromat","English","Disaster Recovery Software"
7805,"Techtool Pro 4","4","MacOSX10.3+","Micromat","English","Disaster Recovery Software"
7806,"Iomega Tools","GM5600","WIN","Iomega","English","Unknown"
7807,"AOL 700 Hours Free! for a month","2000","WIN2000","AOL","English","Internet"
7807,"AOL 700 Hours Free! for a month","2000","WIN31","AOL","English","Internet"
7807,"AOL 700 Hours Free! for a month","2000","WIN9X","AOL","English","Internet"
7808,"Guidance Software","2004","WIN","EnCase","English","Forensic"
7809,"CandyBar Plus","2004","Mac_OS_10.2","ASPYR","English","Desktop"
7810,".mac Internet Essentials from Apple","2.5","Mac_OS_X_10.2.8","Apple","English","Internet"
7811,"Embarcadero Technologies","2004","UNK","Embarcadero","English","Unknown"
7812,"Smart Suite 96","96","WIN","Lotus","English, French, Spanish, Portuguese","Desktop"
7813,"EndNote 9.0","9","OSX10.3.6-10.4","Thomson","English","Library"
7814,"Office:mac Student and Teacher Edition","2004","Mac_OS_X","Microsoft","English","Word Processor"
7815,"Unlimited AOL Free! for 45 days","9.0 Optimized","WIN","AOL","English","Internet"
7816,"Netscape Internet Service","2005","Windows98+","Netscape","English","Internet"
7817,"Macintosh Board Game Trio","2004","Mac_OS_X_10.2.8","Atari","English","Game"
7818,"Mathematica","5.2","Mac_OS_X","Wolfram","English","Mathematics"
7819,"Sun Ultra 60 Hardware AnswerBook Installation","60","Sol26","Sun Microsystem","English","Operating environment"
7819,"Sun Ultra 60 Hardware AnswerBook Installation","60","Sol27","Sun Microsystem","English","Operating environment"
7819,"Sun Ultra 60 Hardware AnswerBook Installation","60","Solaris2.5.1","Sun Microsystem","English","Operating environment"
7819,"Sun Ultra 60 Hardware AnswerBook Installation","60","Solaris7","Sun Microsystem","English","Operating environment"
7819,"Sun Ultra 60 Hardware AnswerBook Installation","60","Solaris_8","Sun Microsystem","English","Operating environment"
7820,"Microsoft Small Business Financial Manager 97","97","WIN","Microsoft","English","Financial"
7821,"Data Backup","2.0.6","Mac_OS_10.2","Prosoft","English","Disaster Recovery Software"
7822,"Office97 Professional Edition","97","WIN95","Microsoft","English","Office Suite"
7822,"Office97 Professional Edition","97","WinNT4.0Work","Microsoft","English","Office Suite"
7823,"NoteBook","November 2004","MacOSX10.2","CircusPonies","English","Organizer"
7824,"NoteTaker","2002","MacOSX10.2","AquaMinds","English","Organizer"
7825,"Microsoft Office97 Professional","97","WIN95","Microsoft","English","Office Suite"
7825,"Microsoft Office97 Professional","97","WinNT4.0Work","Microsoft","English","Office Suite"
7826,"Microsoft Office 97 Professional Edition","97","WIN95","Microsoft","English","Office Suite"
7826,"Microsoft Office 97 Professional Edition","97","WinNT4.0Work","Microsoft","English","Office Suite"
7827,"Extensis Portfolio 7","7","MacOSX10.2+","Extensis","English","Organizer"
7827,"Extensis Portfolio 7","7","WIN2000","Extensis","English","Organizer"
7827,"Extensis Portfolio 7","7","XP HOME","Extensis","English","Organizer"
7827,"Extensis Portfolio 7","7","XP PROF","Extensis","English","Organizer"
7828,"Macintosh Explorer 4.0","4.0","Mac_OS_X","FUTURE","English","Internet"
7828,"Macintosh Explorer 4.0","4.0","OS8","FUTURE","English","Internet"
7829,"GarageBand Jam Pack 4: Symphony and Orchestra","1.0.1","MacOSX10.2.6+","Apple","English","Music"
7830,"WindowsNT Workstation 4.0","4.0","UNK","Microsoft","English","Operating System"
7831,"Microsoft WindowsNT Workstation 4.0","4.0","UNK","Microsoft","English","Operating System"
7832,"Tasty Tiger Tricks","July 2005","Mac_OS_X","FutureNetwork","English","Unknown"
7832,"Tasty Tiger Tricks","July 2005","UNK","FutureNetwork","English","Unknown"
7833,"FileSalvage","4.0","Mac_OS_X","SubRosaSoft","English","Disaster Recovery Software"
7834,"Adobe Photoshop Elements 3.0","3.0","Mac_OS_X_10.2.3","Adobe","English","Photo"
7834,"Adobe Photoshop Elements 3.0","3.0","Mac_OS_X_10.2.8","Adobe","English","Photo"
7834,"Adobe Photoshop Elements 3.0","3.0","PowerPC","Adobe","English","Photo"
7835,"Burn And Go X","2005","WIN98","ValuSoft","English","Multimedia"
7835,"Burn And Go X","2005","WINME","ValuSoft","English","Multimedia"
7835,"Burn And Go X","2005","WINXP","ValuSoft","English","Multimedia"
7836,"MacDrive","6","WIN2000","Mediafour","English","Disk Inspector"
7836,"MacDrive","6","WIN98SE","Mediafour","English","Disk Inspector"
7836,"MacDrive","6","WINME","Mediafour","English","Disk Inspector"
7836,"MacDrive","6","WINXP","Mediafour","English","Disk Inspector"
7836,"MacDrive","6","Windows03Server","Mediafour","English","Disk Inspector"
7837,"Integrated Lights-Out Advanced Pack","2003","UNK","HP","English","Virtual Machine installs"
7838,"CodeWarrior Development Studio","9","MacOSX10.2","Metrowerks","English","Tool"
7839,"Norton AntiVirus 9.0 for Macintosh","9.0","Mac_OS_X","SYM","English","Antivirus"
7840,"Adobe Creative Suite 2 Premium","2005","MacOSX10.3+","Adobe","English","Photo-Imaging tool"
7840,"Adobe Creative Suite 2 Premium","2005","MacOSX10.4","Adobe","English","Photo-Imaging tool"
7840,"Adobe Creative Suite 2 Premium","2005","Mac_OS_X_10.2.8","Adobe","English","Photo-Imaging tool"
7840,"Adobe Creative Suite 2 Premium","2005","PowerPC","Adobe","English","Photo-Imaging tool"
7841,"Windows95 Upgrade","95","UNK","Microsoft","English","Operating System"
7841,"Windows95 Upgrade","95","WIN95","Microsoft","English","Operating System"
7842,"Office2000 Professional Upgrade","2000","WIN98","Microsoft","English","Office Suite"
7842,"Office2000 Professional Upgrade","2000","WINNT","Microsoft","English","Office Suite"
7843,"GarageBand Jam Pack1 More Instruments, Loops, and Effects for GarageBand","1.0.1","MacOSX10.2.6+","Apple","English","Music"
7844,"Microsoft Office2000 Professional","2000Profess","WIN98","Microsoft","English","Office Suite"
7844,"Microsoft Office2000 Professional","2000Profess","WINNT","Microsoft","English","Office Suite"
7845,"Internt Access tiscali.","2004","UNK","Tiscali","English","Internet"
7845,"Internt Access tiscali.","2004","WIN","Tiscali","English","Internet"
7846,"Microsoft Office2000 Professional Upgrade","2000 Upgrade","WIN95","Microsoft","English","Office Suite"
7846,"Microsoft Office2000 Professional Upgrade","2000 Upgrade","WIN98","Microsoft","English","Office Suite"
7846,"Microsoft Office2000 Professional Upgrade","2000 Upgrade","Win2kPro","Microsoft","English","Office Suite"
7846,"Microsoft Office2000 Professional Upgrade","2000 Upgrade","WinNT4.0Work","Microsoft","English","Office Suite"
7847,"Office Professional and Bookshelf","1995","WIN95","Microsoft","English","Office Suite"
7848,"Norton Utilities 3.5","3.5","Mac","SYM","English","Utility Suite"
7849,"Norton Utilities 4.0","4.0","Mac","SYM","English","Utility Suite"
7850,"Norton AntiVirus 5.0 for Macintosh","5.0","Mac","SYM","English","Antivirus"
7851,"Office and Bookshelf Professional for Windows 95","7.0","WIN95","Microsoft","English","Office Suite"
7852,"QuarkXPress","6.0","Mac","Quark Tec","English","Enhancements"
7853,"Hard Disk ToolKit Personal Edition User Guide","1.7.8","Mac","FWB","English","Scsi Interface Kit"
7854,"Adobe Photoshop CS2 Upgrade","CS2 Upgrade","MacOSX10.4","Adobe","English","Photo"
7854,"Adobe Photoshop CS2 Upgrade","CS2 Upgrade","Mac_OS_X_10.2.8","Adobe","English","Photo"
7855,"Orinoco","Winter 2001","WIN98","Lucent","English","Documentation"
7855,"Orinoco","Winter 2001","WINME","Lucent","English","Documentation"
7855,"Orinoco","Winter 2001","WINNT","Lucent","English","Documentation"
7855,"Orinoco","Winter 2001","Win2kPro","Lucent","English","Documentation"
7856,"Developer DVD Series","April 2006","Mac_OS_X","Apple","English","Development tool"
7857,"Norton Utilities 2.0","2.0","WIN95","SYM","English","Utility Suite"
7858,"Norton Utilities2.0","2.0","WIN95","SYM","English","Utility Suite"
7859,"Norton AntiVirus 10.0 for Macintosh","10.0","Mac","SYM","English","Antivirus"
7860,"Fast EtherLink XL","2.2","DOS","3Com","English","Ether disk"
7860,"Fast EtherLink XL","2.2","WIN","3Com","English","Ether disk"
7860,"Fast EtherLink XL","2.2","WIN95","3Com","English","Ether disk"
7860,"Fast EtherLink XL","2.2","WINNT","3Com","English","Ether disk"
7860,"Fast EtherLink XL","2.2","os2","3Com","English","Ether disk"
7861,"Norton Utilities 2.0 NT 4.0","2.0","WINNT","SYM","English","Utility Suite"
7862,"MSN for Office 97 Users","1997","WIN95","Microsoft","English","Internet"
7863,"Adobe PageMaker 7.0","7.0","Win2kPro","Adobe","English","Publishing Suite"
7863,"Adobe PageMaker 7.0","7.0","WinNT4.0Work","Adobe","English","Publishing Suite"
7863,"Adobe PageMaker 7.0","7.0","XP HOME","Adobe","English","Publishing Suite"
7863,"Adobe PageMaker 7.0","7.0","XP PROF","Adobe","English","Publishing Suite"
7864,"Gupta Team Developer 2005 for Linus SQLBase 9.0 for Linux","9.0","Linux","LinuxProMagaz","English","Linux Host"
7864,"Gupta Team Developer 2005 for Linus SQLBase 9.0 for Linux","9.0","UNK","LinuxProMagaz","English","Linux Host"
7865,"Microsoft Office97 Professional Upgrade","97ProUpgrade","WIN95","Microsoft","English","Office Suite"
7865,"Microsoft Office97 Professional Upgrade","97ProUpgrade","WINNT","Microsoft","English","Office Suite"
7866,"AccessData Ultimate Toolkit Demo","Demo","UNK","AccessData","English","Software"
7866,"AccessData Ultimate Toolkit Demo","Demo","WIN","AccessData","English","Software"
7867,"Windows95 With USB Support","95USB","WIN95","Microsoft","English","Operating System Upgrade"
7868,"Audio Software","16-bit","UNK","ctl","English","Audio Editing"
7868,"Audio Software","16-bit","WIN","ctl","English","Audio Editing"
7869,"WindowsNT Service Pack 5","4.0","UNK","Microsoft","English","Operating System"
7869,"WindowsNT Service Pack 5","4.0","WINNT4.0","Microsoft","English","Operating System"
7870,"WindowsNT Service Pack 2","4.0","UNK","Microsoft","English","Operating System"
7870,"WindowsNT Service Pack 2","4.0","WINNT4.0","Microsoft","English","Operating System"
7871,"Mathematica 4.1","4.1","Mac_OS_X","Wolfram","English","Mathematics"
7872,"PowerChute Personal Edition","2003","Mac922","APC","English","Software"
7872,"PowerChute Personal Edition","2003","MacOSX10.2","APC","English","Software"
7872,"PowerChute Personal Edition","2003","WIN2000","APC","English","Software"
7872,"PowerChute Personal Edition","2003","WIN98","APC","English","Software"
7872,"PowerChute Personal Edition","2003","WINME","APC","English","Software"
7872,"PowerChute Personal Edition","2003","WINXP","APC","English","Software"
7872,"PowerChute Personal Edition","2003","Win2k3","APC","English","Software"
7873,"Mac OS X Tiger","10.4","UNK","Apple","English","Operating System"
7874,"Toast 7 Titanium","7","MacOSX10.3.9","Roxio","English","Multimedia"
7874,"Toast 7 Titanium","7","PowerPC","Roxio","English","Multimedia"
7875,"PowerChute Personal Edition","1.3","Mac922","APC","English, French, German, Japanese","Software"
7875,"PowerChute Personal Edition","1.3","MacOSX10.2","APC","English, French, German, Japanese","Software"
7875,"PowerChute Personal Edition","1.3","Mac_OS_X_10.1","APC","English, French, German, Japanese","Software"
7875,"PowerChute Personal Edition","1.3","WIN2000","APC","English, French, German, Japanese","Software"
7875,"PowerChute Personal Edition","1.3","WIN98","APC","English, French, German, Japanese","Software"
7875,"PowerChute Personal Edition","1.3","WINME","APC","English, French, German, Japanese","Software"
7875,"PowerChute Personal Edition","1.3","WINXP","APC","English, French, German, Japanese","Software"
7876,"PowerChute Personal Edition","1.0","Mac904","APC","English","Software"
7876,"PowerChute Personal Edition","1.0","WIN2000","APC","English","Software"
7876,"PowerChute Personal Edition","1.0","WIN98","APC","English","Software"
7876,"PowerChute Personal Edition","1.0","WINME","APC","English","Software"
7876,"PowerChute Personal Edition","1.0","mac91","APC","English","Software"
7877,"PowerChute Personal Edition","1.1","Mac904","APC","English, French, German, Japanese","Software"
7877,"PowerChute Personal Edition","1.1","WIN2000","APC","English, French, German, Japanese","Software"
7877,"PowerChute Personal Edition","1.1","WIN98","APC","English, French, German, Japanese","Software"
7877,"PowerChute Personal Edition","1.1","WINME","APC","English, French, German, Japanese","Software"
7877,"PowerChute Personal Edition","1.1","WINXP","APC","English, French, German, Japanese","Software"
7877,"PowerChute Personal Edition","1.1","mac91","APC","English, French, German, Japanese","Software"
7878,"PowerChute Plus","Plus","Linux","APC","English","Software"
7878,"PowerChute Plus","Plus","SCO_UnixWare","APC","English","Software"
7878,"PowerChute Plus","Plus","WIN2000","APC","English","Software"
7878,"PowerChute Plus","Plus","WIN95","APC","English","Software"
7878,"PowerChute Plus","Plus","WIN98","APC","English","Software"
7878,"PowerChute Plus","Plus","WINNT","APC","English","Software"
7879,"Power Chute Plus","Plus","NetW","APC","English","Software"
7879,"Power Chute Plus","Plus","SCO_UNIX","APC","English","Software"
7879,"Power Chute Plus","Plus","SCO_UnixWare","APC","English","Software"
7879,"Power Chute Plus","Plus","WIN3X","APC","English","Software"
7879,"Power Chute Plus","Plus","WIN95","APC","English","Software"
7879,"Power Chute Plus","Plus","WIN98","APC","English","Software"
7879,"Power Chute Plus","Plus","WINNT","APC","English","Software"
7880,"QuickBooks Pro 2006","Pro 2006","MacOSX10.3.9","Intuit","English","Financial"
7880,"QuickBooks Pro 2006","Pro 2006","MacOSX10.4.2","Intuit","English","Financial"
7881,"Grade A Apps","September 2002","Mac","MacAddict","English","Unknown"
7882,"Microsoft Internet Explorer","4.0","WIN95","Microsoft","English","Internet"
7882,"Microsoft Internet Explorer","4.0","WinNT4.0Work","Microsoft","English","Internet"
7883,"WebQuick Microsoft Word Customized Tutorials","M8FA219B","UNK","PCSupportGroup","English","Tutorial"
7883,"WebQuick Microsoft Word Customized Tutorials","M8FA219B","WIN","PCSupportGroup","English","Tutorial"
7884,"Apple Displays Software","1.0","Mac","Apple","English","Software"
